EventId,EventTemplate,Occurrences
E658,"('<*>', 'Comment', '=', '<*>')",1
E659,"('<*>', '<*>', 'OnlyOneProcessChecker', 'destructed')",1
E660,"('<*>', 'subvolume', '(no-commit):', ""'//swapspace'"")",1
E661,"('libata', '<*>', '<*>', '<*>')",1
E662,"('cmxrep-rtia:', '<*>', '<*>', '<*>')",1
E663,"('cmxrep-liveview-sockethost:', '<*>', '<*>', '<*>')",1
E664,"('cmxrep-liveview-app:', '<*>', '<*>', '<*>')",1
E665,"('RpcBrokerTransport:', '<*>', '<*>', '<*>')",1
E666,"('MessageBrokerPullTransport:', '<*>', '<*>', '<*>')",1
E667,"('MessageBrokerXPubTransport:', '<*>', '<*>', '<*>')",1
E668,"('pnp:', 'PnP', '<*>', 'init')",1
E669,"('Setting', 'hostname', '<*>', '<*>')",1
E670,"('+', '???', '<*>', 'xuser')",2
E671,"('return', 'fun(self,', '<*>', '**kwargs)')",2
E672,"('return', '_psposix.wait_pid(self.pid,', '<*>', 'self._name)')",2
E673,"('workingset:', '<*>', '<*>', '<*>')",1
E674,"('dei', 'temperature', '<*>', '<*>')",1
E675,"('[hwrng', ']:', 'Initialization', 'Failed')",1
E676,"('Installed', 'transient', '/etc/machine-id', 'file.')",1
E677,"('LI', 'calculation:', 'use', '<*>')",1
E678,"('Key', 'type', '<*>', '<*>')",5
E679,"('Starting', 'Avahi', '<*>', '<*>')",1
E680,"('Started', 'Avahi', '<*>', '<*>')",1
E681,"('Stopping', 'Avahi', '<*>', '<*>')",1
E682,"('Stopped', 'Avahi', '<*>', '<*>')",1
E683,"('io', 'scheduler', '<*>', '<*>')",3
E684,"('Hostname', 'set', '<*>', '<*>')",3
E685,"('Mounted', 'Mount', '<*>', '<*>')",1
E686,"('Started', 'Battery', '<*>', '<*>')",1
E687,"('Stopping', 'Battery', '<*>', '<*>')",1
E688,"('Stopped', 'Battery', '<*>', '<*>')",1
E689,"('hv_vmbus:', 'registering', '<*>', '<*>')",6
E690,"('Mounting', 'Temporary', '<*>', '<*>')",2
E691,"('Mounted', 'Temporary', '<*>', '<*>')",2
E692,"('Unmounting', 'Temporary', '<*>', '<*>')",2
E693,"('usb', '<*>', '<*>', '<*>')",18
E694,"('gpg:', '<*>', '<*>', '<*>')",2
E695,"('MCh', '<*>', '<*>', '<*>')",4
E696,"('CNCO', '<*>', '<*>', '<*>')",4
E697,"('Created', 'slice', 'Slice', '<*>')",6
E698,"('<*>', 'target', 'Slice', 'Units.')",4
E699,"('Listening', 'on', 'Journal', 'Socket.')",1
E700,"('Starting', '<*>', '<*>', '<*>')",11
E701,"('Finished', '<*>', '<*>', '<*>')",8
E702,"('Stopped', '<*>', '<*>', '<*>')",33
E703,"('Closed', 'udev', '<*>', 'Socket.')",2
E704,"('Mounting', 'Mount', '<*>', 'directory...')",3
E705,"('Mounted', 'Mount', '<*>', 'directory.')",2
E706,"('PCI', '<*>', '<*>', '<*>')",4
E707,"('Press', '<*>', '<*>', '<*>')",5
E708,"('Exiting', '<*>', '<*>', '<*>')",5
E709,"('Started', '<*>', '<*>', '<*>')",10
E710,"('Loading', '<*>', '<*>', '<*>')",1
E711,"('eth0:', '<*>', '<*>', '<*>')",3
E712,"('about', '<*>', '<*>', '<*>')",1
E713,"('[jitter]:', 'Initializing', '<*>', '<*>')",1
E714,"('Starting', 'containerd', '<*>', '<*>')",1
E715,"('Started', 'containerd', '<*>', '<*>')",1
E716,"('Starting', 'RS', '<*>', '<*>')",1
E717,"('Started', 'RS', '<*>', '<*>')",1
E718,"('Progress:', '<*>', '<*>', '<*>')",92
E719,"('Carriers', 'TRXID', '<*>', '<*>')",4
E720,"('Stopping', 'RS', '<*>', '<*>')",1
E721,"('Stopped', 'RS', '<*>', '<*>')",1
E722,"('Stopping', 'containerd', '<*>', '<*>')",1
E723,"('Stopped', 'containerd', '<*>', '<*>')",1
E724,"('kauditd_printk_skb:', '<*>', 'callbacks', 'suppressed')",13
E725,"('Startup', 'finished', 'in', '<*>')",9
E726,"('Get', '<*>', 'for', '<*>')",26
E727,"('Create', '<*>', '<*>', '<*>')",13
E728,"('Using', '<*>', '<*>', '<*>')",1
E729,"('Content', 'root', 'path:', '<*>')",7
E730,"('WARNING:', 'Attempting', '<*>', 'instead')",7
E731,"('config_generic_gigabit_channel_link():', 'access', 'is', ""'clear_update_write'"")",58
E732,"('INFO:', '<*>', '<*>', '<*>')",2
E733,"('Unmounting', '<*>', '<*>', '<*>')",2
E734,"('Creating', '<*>', '<*>', '<*>')",4
E735,"('BW', '<*>', '<*>', '<*>')",1
E736,"('avahi', 'bsw:', 'MIC', '<*>')",5
E737,"('<*>', 'COR', 'DOWNLOAD', 'STARTED')",4
E738,"('COR', '<*>', '<*>', '<*>')",4
E739,"('CB:', '<*>', 'checking', '<*>')",4
E740,"('TSS:', 'AST', 'synchronization', 'started')",1
E741,"('PyInstaller', '_MEI', 'directory', 'save_recall')",4
E742,"('<*>', '[', '<*>', ']')",20
E743,"('RF', '[', '<*>', ']')",1
E744,"('PIAS:', '<*>', '<*>', '<*>')",190
E745,"('Finished', 'Exit', 'the', 'Session.')",9
E746,"('Removed', 'slice', 'Slice', '<*>')",6
E747,"('Stopping', '<*>', '<*>', '<*>')",15
E748,"('protected', 'virtual', 'void', 'Dispose')",1
E749,"('Removing', '<*>', '...', 'done')",4
E750,"('<*>', '<*>', '<*>', '<*>', 'American', 'Megatrends')",1
E751,"('<*>', '<*>', 'IPSX4_TS_CMP/IPSX4_TS_CMP,', '<*>', '<*>', '<*>')",1
E752,"('<*>', '<*>', 'TSC', '<*>', '<*>', 'PIT')",1
E753,"('<*>', '<*>', '<*>', '<*>', '<*>', 'ALASKA)')",1
E754,"('<*>', '<*>', 'start', '<*>', 'each', 'node')",1
E755,"('<*>', '<*>', 'node', '<*>', '[mem', '<*>')",1
E756,"('<*>', '<*>', 'routing', '<*>', 'physical', 'flat.')",1
E757,"('<*>', '<*>', 'up', '<*>', 'CPUs', '...')",1
E758,"('<*>', '<*>', 'API', '<*>', '<*>', 'registered')",1
E759,"('<*>', '<*>', 'Gigabit', '<*>', 'Network', 'Driver')",1
E760,"('<*>', '<*>', 'configured,', '<*>', 'default', 'hostname.')",1
E761,"('<*>', '<*>', 'GART', '<*>', '<*>', 'enabled.')",1
E762,"('<*>', '<*>', '<*>', '<*>', 'running', '<*>')",1
E763,"('<*>', '<*>', 'Core', '<*>', '<*>', '<*>')",1
E764,"('<*>', '<*>', 'status:', '<*>', '<*>', '<*>')",1
E765,"('<*>', '<*>', 'power', '<*>', 'driver', '<*>')",1
E766,"('<*>', '<*>', 'open', '<*>', 'Invalid', 'argument')",1
E767,"('<*>', '<*>', 'listening', '<*>', 'DeviceGroup:', 'DEFAULT')",1
E768,"('<*>', '<*>', '<*>', '<*>', 'msg=""Starting', 'up""')",1
E769,"('<*>', '<*>', 'LD', '<*>', 'been', 'started.')",1
E770,"('<*>', '<*>', ""'w')"", '<*>', 'f:', '')",1
E771,"('<*>', '<*>', 'Running', '<*>', 'Docker:', 'true')",1
E772,"('<*>', '<*>', 'Wait', '<*>', 'Option', 'Poll')",1
E773,"('<*>', '<*>', 'bus', '<*>', 'successfully', 'configured')",1
E774,"('<*>', '<*>', 'shutdown', '<*>', 'terminating', 'time-sync-service!')",1
E775,"('<*>', '<*>', '<*>', '<*>', 'time-sync-service', 'started')",1
E776,"('last_pfn', '<*>', '<*>', 'max_arch_pfn', '<*>', '<*>')",2
E777,"('Received', '<*>', '<*>', 'PID', '<*>', '<*>')",1
E778,"('Created', '<*>', '<*>', 'and', '<*>', '<*>')",1
E779,"('about', '<*>', '<*>', 'swapping', '<*>', '<*>')",2
E780,"('<info>', '<*>', '<*>', 'management', '<*>', '<*>')",1
E781,"('Successful', '<*>', '<*>', 'xuser', '<*>', '<*>')",2
E782,"('PIAS:', '<*>', '<*>', '<*>', '<*>', '<*>')",3
E783,"('pam_unix(sshd:', '<*>', '<*>', 'pass;', '<*>', '<*>')",2
E784,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",202
E785,"('Removed', '<*>', '<*>', 'and', '<*>', '<*>')",1
E786,"('<*>', 'GB', 'pages', '<*>', 'direct', 'mapping')",1
E787,"('<*>', 'Early', 'table', '<*>', 'verification', 'disabled')",1
E788,"('<*>', 'HPET', 'id:', '<*>', 'base:', '<*>')",1
E789,"('<*>', 'paravirtualized', 'kernel', '<*>', 'bare', 'hardware')",1
E790,"('<*>', 'Adjusting', 'geometry', '<*>', '<*>', '<*>')",1
E791,"('<*>', 'PM:', '(supports', '<*>', '<*>', '<*>')",1
E792,"('<*>', 'version', '<*>', '<*>', 'Phillip', 'Lougher')",1
E793,"('<*>', 'Registering', 'the', '<*>', 'key', 'type')",1
E794,"('<*>', 'mode', 'is', '<*>', '<*>', '<*>')",1
E795,"('<*>', 'EFI', 'VGA', '<*>', 'buffer', 'device')",1
E796,"('<*>', '<*>', 'crash', '<*>', 'compression:', 'deflate')",1
E797,"('<*>', '<*>', '<*>', '<*>', 'max', '<*>')",1
E798,"('<*>', 'find', 'EFI', '<*>', 'partition,', 'skipping.')",1
E799,"('<*>', 'hwmgr_sw_init', 'smu', '<*>', 'is', 'smu10_smu')",1
E800,"('<*>', '<*>', 'microsemi', '<*>', 'device', 'registered.')",1
E801,"('<*>', 'prometheus', 'metrics', '<*>', 'port:', '<*>')",1
E802,"('<*>', 'done.', 'Ready', '<*>', 'receive', 'requests.')",1
E803,"('<*>', 'group', 'file', '<*>', 'changed,', 'reloading.')",1
E804,"('<*>', '<<', 'Rohde&Schwarz,', '<*>', '<*>', '<*>')",1
E805,"('<*>', 'close', 'logger', '<*>', '<*>', '<*>')",1
E806,"('Secure', 'boot', 'could', '<*>', 'be', 'determined')",1
E807,"('ACPI:', 'LAPIC_NMI', '(acpi_id[0xff]', '<*>', 'edge', 'lint[0x1])')",1
E808,"('pcpu-alloc:', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E809,"('acpi_cpufreq:', 'overriding', 'BIOS', '<*>', '_PSD', 'data')",1
E810,"('Utilization', 'of', 'resources', '<*>', 'Basic', 'recording')",1
E811,"('Traceback', '(most', 'recent', '<*>', 'last):', '')",1
E812,"('end', 'CRrhControllerService:', ':', '<*>', '<*>', '<*>')",1
E813,"('<Description>CreateDeviceFootprint():', 'Provider', 'returned', '<*>', 'on', 'UpdateDeviceFootprintContent().</Description>')",1
E814,"('rs-installation-service.service:', 'State', ""'stop-sigterm'"", '<*>', 'out.', 'Killing.')",1
E815,"('[mem', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E816,"('ACPI:', 'Using', '<*>', '<*>', '<*>', '<*>')",1
E817,"('PCI:', 'pci_cache_line_size', '<*>', '<*>', '<*>', '<*>')",1
E818,"('PCI:', 'CLS', '<*>', '<*>', '<*>', '<*>')",1
E819,"('rtc_cmos', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E820,"('Listening', 'on', '<*>', '<*>', '<*>', '<*>')",1
E821,"('read', 'microsemi', '<*>', '<*>', '<*>', '<*>')",2
E822,"('<info>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E823,"('NET-SNMP', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E824,"('Starting', 'Record', '<*>', '<*>', '<*>', '<*>')",1
E825,"('MESA-LOADER:', 'failed', '<*>', '<*>', '<*>', '<*>')",1
E826,"('[RsInstallationService.MAIN]', 'INFO', '<*>', '<*>', '<*>', '<*>')",1
E827,"('<*>', '|', '<*>', '<*>', '<*>', '<*>')",1
E828,"('[RepositoryStatusMonitor]', 'INFO', '<*>', '<*>', '<*>', '<*>')",2
E829,"('Progress:', '<*>', '<*>', '<*>', '<*>', '<*>')",7
E830,"('<*>', 'selected', '<*>', '<*>', '<*>', '<*>')",1
E831,"('PIAS:', 'Terminating', '<*>', '<*>', '<*>', '<*>')",1
E832,"('rs-installation-service.service:', 'Main', '<*>', '<*>', '<*>', '<*>')",1
E833,"('SLUB:', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E834,"('..TIMER:', 'vector=0x30', '<*>', '<*>', '<*>', '<*>')",1
E835,"('<*>', 'PNP:', 'No', '<*>', 'controller', 'found.')",1
E836,"('sched_clock:', 'Marking', 'stable', '<*>', '<*>', '<*>')",1
E837,"('cmx_rfu600:', 'loading', 'out-of-tree', 'module', 'taints', 'kernel.')",1
E838,"('<*>', 'variant', '<*>', 'Tasks', 'RCU', '<*>')",3
E839,"('<*>', 'Copyright', '<*>', '<*>', 'Intel', '<*>')",3
E840,"('<*>', 'is', '<*>', 'to', 'DMA_BIT_MASK_VALUE', '<*>')",3
E841,"('<*>', 'Hardware', '<*>', 'Entropy', 'Gatherer', '<*>')",3
E842,"('usbcore:', 'registered', 'new', '<*>', 'driver', '<*>')",16
E843,"('PCI:', 'Using', 'ACPI', 'for', 'IRQ', 'routing')",1
E844,"('<*>', 'reserve', 'RAM', 'buffer', '[mem', '<*>')",8
E845,"('pnp:', 'PnP', '<*>', '<*>', '<*>', 'devices')",1
E846,"('pps', 'pps0:', '<*>', '<*>', '<*>', '<*>')",1
E847,"('Listening', 'on', '<*>', '<*>', '<*>', 'Socket.')",2
E848,"('Mounting', 'POSIX', '<*>', '<*>', '<*>', 'System...')",1
E849,"('Mounted', 'POSIX', '<*>', '<*>', '<*>', 'System.')",1
E850,"('read', 'mrpc', '<*>', '<*>', '<*>', 'retries')",2
E851,"('pps', 'pps1:', '<*>', '<*>', '<*>', 'pps_ast')",1
E852,"('<*>', 'Protocol', '<*>', '<*>', '<*>', '<*>')",2
E853,"('xinit:', 'connection', '<*>', '<*>', '<*>', 'lost')",2
E854,"('CMPX_MB_LD:', 'MB', '<*>', '<*>', '<*>', 'successfully')",1
E855,"('ahci', '<*>', '<*>', '<*>', 'version', '<*>')",1
E856,"('Starting', '<*>', '<*>', '<*>', 'on', '<*>')",1
E857,"('Finished', '<*>', '<*>', '<*>', 'on', '<*>')",1
E858,"('Battery', '<*>', '<*>', '<*>', 'successfully', '<*>')",1
E859,"('Battery', '<*>', '<*>', '<*>', 'been', '<*>')",1
E860,"('usb', '<*>', '<*>', '<*>', '<*>', '<*>')",22
E861,"('hub', '<*>', '<*>', 'USB', 'hub', 'found')",14
E862,"('hub', '<*>', '<*>', '<*>', '<*>', 'detected')",14
E863,"('<*>', 'usb2:', '<*>', '<*>', '<*>', 'Controller')",1
E864,"('<*>', 'usb2:', '<*>', '<*>', '<*>', 'xhci-hcd')",1
E865,"('<*>', 'usb4:', '<*>', '<*>', '<*>', 'Controller')",1
E866,"('<*>', 'usb4:', '<*>', '<*>', '<*>', 'xhci-hcd')",1
E867,"('<*>', 'Docker', '<*>', '<*>', '<*>', 'API...')",1
E868,"('<*>', 'Docker', '<*>', '<*>', '<*>', 'API.')",1
E869,"('Initializing', '<*>', 'ID', '<*>', '<*>', '<*>')",2
E870,"('Starting', '<*>', 'Journal', '<*>', '<*>', '<*>')",2
E871,"('Finished', '<*>', 'Journal', '<*>', '<*>', '<*>')",1
E872,"('Started', '<*>', 'rotation', '<*>', '<*>', '<*>')",1
E873,"('Starting', '<*>', 'Manager', '<*>', '<*>', '<*>')",2
E874,"('RF', '<*>', '<*>', '<*>', '<*>', '<*>')",2
E875,"('BW', '<*>', '<*>', '<*>', '<*>', '<*>')",2
E876,"('Stopped', '<*>', 'rotation', '<*>', '<*>', '<*>')",1
E877,"('File', '<*>', 'line', '<*>', '<*>', '<*>')",2
E878,"('Stopping', '<*>', 'Journal', '<*>', '<*>', '<*>')",1
E879,"('Reached', 'target', 'Initrd', '<*>', 'File', 'System.')",2
E880,"('audit:', '<*>', '<*>', '<*>', '<*>', '<*>')",58
E881,"('<*>', '<*>', '<*>', '<*>', '<*>', 'ignoring')",8
E882,"('COR', '<*>', '<*>', '<*>', '<*>', 'words)')",4
E883,"('<*>', 'Create', 'Volatile', 'Files', 'and', '<*>')",7
E884,"('Starting', 'Record', 'System', 'Boot/Shutdown', 'in', 'UTMP...')",3
E885,"('Finished', 'Record', 'System', 'Boot/Shutdown', 'in', 'UTMP.')",2
E886,"('Using', 'default', 'interface', 'naming', 'scheme', '<*>')",14
E887,"('Stopped', '<*>', '<*>', '<*>', '<*>', '<*>')",12
E888,"('<*>', 'D-Bus', '<*>', 'Message', 'Bus', '<*>')",20
E889,"('Stopping', '<*>', '<*>', '<*>', '<*>', '<*>')",10
E890,"('pci', '<*>', '==>', 'mapped', 'to:', '(%pf?)')",11
E891,"('read', 'microsemi', '<*>', 'device', '<*>', '<*>')",2
E892,"('read', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E893,"('cmxmarsserver.service:', '<*>', '<*>', '<*>', '<*>', '<*>')",5
E894,"('[drm]', 'DM_PPLIB:', 'values', 'for', '<*>', 'clock')",2
E895,"('rsmic', '<*>', 'MIC', 'device', '<*>', 'connected')",5
E896,"('<*>', 'Watch', 'for', 'MRT', 'chromium', 'installation.')",2
E897,"('Started', '<*>', '<*>', '<*>', '<*>', '<*>')",34
E898,"('New', 'relevant', 'interface', '<*>', 'for', 'mDNS.')",13
E899,"('Before', 'reporting', 'problems,', 'check', 'http:', '//wiki.x.org')",2
E900,"('(==)', '<*>', 'system', 'config', '<*>', '<*>')",2
E901,"('IPv6:', '<*>', 'eth_internal:', 'link', '<*>', '<*>')",1
E902,"('matchbox:', '<*>', 'key', 'shortcut', '<*>', '<*>')",2
E903,"('IPv6:', '<*>', 'eth_external:', 'link', '<*>', '<*>')",1
E904,"('IPv6:', '<*>', 'veth1dce4d0:', 'link', '<*>', '<*>')",1
E905,"('IPv6:', '<*>', '<*>', 'link', '<*>', '<*>')",1
E906,"('IPv6:', '<*>', 'veth5df5a5b:', 'link', '<*>', '<*>')",1
E907,"('IPv6:', '<*>', 'vethf97bf7a:', 'link', '<*>', '<*>')",1
E908,"('error', 'finding', 'row', 'index', 'in', '_ifXTable_container_row_restore')",5
E909,"('New', 'session', '<*>', 'of', 'user', '<*>')",30
E910,"('<*>', 'User', 'Manager', 'for', 'UID', '<*>')",36
E911,"('[', 'OK', ']', '<*>', '<*>', '<*>')",5
E912,"('xserver-nodm.service:', 'Control', 'process', 'exited,', 'code=exited,', '<*>')",1
E913,"('<*>', 'Rohde', '&', 'Schwarz', 'Installation', 'Service...')",2
E914,"('Connection', 'closed', 'by', '<*>', 'port', '<*>')",630
E915,"('Get', 'video', 'meta', 'info', 'for', '<*>')",26
E916,"('CPDefErrorLoggerMulti:', ':', 'Write():', 'No', 'Loggers', 'registered!')",10
E917,"('config_generic_gigabit_channel_link():', 'access', 'for', '<*>', '=', '<*>')",58
E918,"('[RsInstallationService.MAIN]', 'INFO', 'RohdeSchwarz.AptAbstractionLib.LocalDevice', '-', 'Init:', '<*>')",2
E919,"('File', '<*>', 'line', '<*>', 'in', '<*>')",53
E920,"('<*>', 'port', '<*>', 'entered', '<*>', 'state')",24
E921,"('<*>', 'Rohde', '&', 'Schwarz', 'Installation', 'Service.')",2
E922,"('avahi', 'bsw:', '<*>', '<*>', '<*>', '<*>')",2
E923,"('CMPX_MB_LD:', 'Writing', 'the', 'MB', 'CST', 'transivers..')",1
E924,"('<*>', 'status', 'interrupt', 'detected', '<*>', '<*>')",19
E925,"('PIAS:', '<*>', '<<', 'R&S,', '<*>', '<*>')",33
E926,"('CMPX_MB_LD:', 'Success!', 'Call', 'to', 'function', '<*>')",8
E927,"('mrt.smartmon-collector.service:', 'Start', 'request', 'repeated', 'too', 'quickly.')",468
E928,"('PIAS:', '<*>', 'Error:', 'invalid', 'command', '<*>')",20
E929,"('Activating', 'special', 'unit', 'Exit', 'the', 'Session...')",9
E930,"('blms_service.service:', 'Main', 'process', 'exited,', 'code=exited,', '<*>')",1
E931,"('mrt.node-exporter.service:', 'Main', 'process', 'exited,', 'code=exited,', '<*>')",1
E932,"('Closed', 'Avahi', 'mDNS/DNS-SD', 'Stack', 'Activation', 'Socket.')",1
E933,"('SMBIOS', '<*>', 'present.')",1
E934,"('Zone', '<*>', '')",1
E935,"('DMA', '<*>', '<*>')",1
E936,"('<*>', '<*>', '<*>')",7
E937,"('Normal', '<*>', '<*>')",1
E938,"('ACPI:', '<*>', 'enabled')",1
E939,"('SCSI', '<*>', 'initialized')",1
E940,"('Registered', '<*>', 'operations')",1
E941,"('scsi', '<*>', 'ahci')",1
E942,"('efifb:', '<*>', 'redraw')",1
E943,"('IPVS:', '<*>', 'loaded.')",1
E944,"('<*>', '<*>', 'Dev-Sleep')",1
E945,"(':', '<*>', 'call')",1
E946,"('firmware', '<*>', '<*>')",1
E947,"('img', '<*>', '<*>')",1
E948,"('link', '<*>', 'true')",1
E949,"('link', '<*>', '<*>')",1
E950,"('Inserted', '<*>', ""'amdgpu'"")",1
E951,"('Initializing', '<*>', 'sources')",1
E952,"('New', '<*>', 'seat0.')",1
E953,"('no', '<*>', '<*>')",1
E954,"('using', '<*>', '<*>')",1
E955,"('Detected', '<*>', 'systemd-nspawn.')",1
E956,"('TOC', '<*>', 'created!')",1
E957,"('RefLd!wait_until_ocxo_warm:', '<*>', 'waiting')",1
E958,"('physicalLayerProtocol', '<*>', '<*>')",1
E959,"('Compiled', '<*>', '')",1
E960,"('ZMQ', '<*>', '<*>')",1
E961,"('TextLogMaxSize:', '<*>', 'MB')",1
E962,"('EventLog', '<*>', 'started')",1
E963,"('Got', '<*>', 'quitting.')",1
E964,"('Stopping', '<*>', 'Getty...')",1
E965,"('Application', '<*>', '<*>')",1
E966,"('Type', '<*>', 'ERROR_REPAIR')",1
E967,"('...', '<*>', '<*>')",1
E968,"('Write', '<*>', '<*>')",6
E969,"('Kprobes', 'globally', 'optimized')",1
E970,"('Bridge', 'firewalling', 'registered')",1
E971,"('sda:', 'sda1', '<*>')",1
E972,"('port', 'type:', 'Upstream')",1
E973,"('Logging', 'directory', '/var/log/')",1
E974,"('Files', 'changed,', 'reloading.')",1
E975,"('Deactivated', 'swap', '/swapspace/swapfile.')",1
E976,"('ACPI:', 'Added', '<*>')",3
E977,"('brd:', '<*>', '<*>')",1
E978,"('loop:', '<*>', '<*>')",1
E979,"('partition', '<*>', '<*>')",1
E980,"('Facettes', '<*>', '<*>')",1
E981,"('Indices', '<*>', '<*>')",1
E982,"('deviceCount', '<*>', '<*>')",1
E983,"('RpcChannelTransport:', '<*>', '<*>')",1
E984,"('MessageDispatcherXPubTransport:', '<*>', '<*>')",1
E985,"('microcode:', '<*>', '<*>')",8
E986,"('with', '<*>', '<*>')",2
E987,"('Successfully', '<*>', '<*>')",1
E988,"('Battery', '<*>', '<*>')",1
E989,"('Runtime', '<*>', '<*>')",1
E990,"('<*>', 'architecture', '<*>')",3
E991,"('<*>', 'machine', 'mrt-chromium.')",1
E992,"('<*>', 'RohdeSchwarz.CMWmars.Utility.MecongBridge.Core.Mecong.Mecong.AssessResult(MecongListener', 'listener)')",3
E993,"('<*>', '<*>', 'action)')",3
E994,"('<*>', 'RohdeSchwarz.CMWmars.Plugin.MessageLogService.Online.OnlineMddbManager.OnBulkMddbDescriptionsReceivedEvent(MddbDescription[]', 'mddbDescriptions)')",3
E995,"('Reached', 'target', '<*>')",40
E996,"('Starting', '<*>', '<*>')",13
E997,"('<*>', 'Deactivated', 'successfully.')",1313
E998,"('Mounting', '<*>', '<*>')",1
E999,"('Creating', '<*>', '<*>')",4
E1000,"('Registering', '<*>', '<*>')",1
E1001,"('BPF', '<*>', '<*>')",102
E1002,"('Started', '<*>', '<*>')",16
E1003,"('Mounted', 'Home', 'mount.')",1
E1004,"('Stopped', '<*>', '<*>')",44
E1005,"('<*>', 'blob', 'data]')",64
E1006,"('device', '<*>', '<*>')",2
E1007,"('Removing', '<*>', '<*>')",6
E1008,"('config', '<*>', '<*>')",1
E1009,"('NET-SNMP', '<*>', '<*>')",1
E1010,"('Attaching', '<*>', '<*>')",1
E1011,"('App', '<*>', '<*>')",1
E1012,"('Registered', '<*>', '<*>')",1
E1013,"('srss.log', '<*>', '<*>')",2
E1014,"('srsf.log', '<*>', '<*>')",2
E1015,"('avahi-daemon', '<*>', '<*>')",1
E1016,"('link', 'width:', '<*>')",1
E1017,"('Listening', 'on', 'sshd.socket.')",1
E1018,"('Create', 'subvolume', ""'//swapspace'"")",1
E1019,"('Change', 'config:', '<*>')",11
E1020,"('done', '<*>', '/swapspace/swapfile')",2
E1021,"('RPC', '<*>', 'Created')",1
E1022,"('RmcCompositeServices', '<*>', 'finished')",2
E1023,"('Initial', '<*>', '')",2
E1024,"('CMXmarsServer', '<*>', 'stopping.')",2
E1025,"('returncode', '<*>', 'proc.wait(timeout=timeout)')",2
E1026,"('self._exitcode', '<*>', 'self._proc.wait(timeout)')",2
E1027,"('interval', '<*>', 'sleep(interval)')",2
E1028,"('Publish', 'update:', '<*>')",183
E1029,"('Num', 'HW:', '<*>')",183
E1030,"('return', 'code:', '<*>')",1
E1031,"('Removed', 'session', '<*>')",27
E1032,"('Hosting', 'environment:', 'Production')",7
E1033,"('RPC', 'Broker', 'Started')",1
E1034,"('<Thread>unknown', 'thread', 'name</Thread>')",2
E1035,"('Progress:', '<*>', '<*>')",2
E1036,"('Received', 'signal:', '<*>')",103
E1037,"('running', 'sams:', '')",60
E1038,"('No', 'Positioner', 'Detected')",1
E1039,"('<*>', 'ctor', '<*>')",34
E1040,"('build', 'list:', '<*>')",11
E1041,"('CMPX_MB_LD:', 'Initializing', 'MIC')",1
E1042,"('<*>', 'perform_reset()', 'ENTERED')",4
E1043,"('<*>', 'parameter:', '')",4
E1044,"('<*>', 'DAC:', '')",4
E1045,"('<*>', 'Shutting', 'down')",2
E1046,"('<*>', '=', 'self.__monitor_services()')",4
E1047,"('<*>', '=', 'self.__perform_monitoring()')",4
E1048,"('add', 'alert', '<*>')",36
E1049,"('CB:', 'sync_rsrcs_primary:', '<*>')",4
E1050,"('Adding', 'series', '<*>')",4
E1051,"('Added', 'series', '<*>')",2
E1052,"('*/usr/lib/cmxtools/mddb/MAdded', 'series', '<*>')",2
E1053,"('CHECK:', 'license_should_be_checked:', 'False')",4
E1054,"('[jitter]:', 'Shutting', 'down')",1
E1055,"('RF', 'Band', '<*>')",4
E1056,"('at', '<*>', 'mddbId)')",6
E1057,"('Stopping', '<*>', '<*>')",13
E1058,"('x86/PAT:', 'Configuration', '<*>', 'WB', 'WC', 'UC-', 'UC', 'WB', 'WP', 'UC-', 'WT')",1
E1059,"('ACPI:', 'UEFI', '<*>', '<*>', '<*>', 'ALASKA', 'A', 'M', 'I', '<*>', '<*>')",1
E1060,"('<*>', 'CRAT', '<*>', '<*>', '<*>', '<*>', '<*>', 'CRAT', '<*>', '<*>', '<*>')",1
E1061,"('<*>', 'CDIT', '<*>', '<*>', '<*>', '<*>', '<*>', 'CDIT', '<*>', '<*>', '<*>')",1
E1062,"('<*>', 'SSDT', '<*>', '<*>', '<*>', '<*>', '<*>', 'CPU', '<*>', '<*>', '<*>')",1
E1063,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'at', '<*>', '<*>', '<*>')",1
E1064,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Subscribing', '<*>', '<*>', '<*>')",1
E1065,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'ProgressInfo:', '<*>', '<*>', '<*>')",3
E1066,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Loading', '<*>', '<*>', '<*>')",1
E1067,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",9
E1068,"('<*>', 'cannot', 'open', '<*>', '<*>', '<*>', '<*>', 'such', '<*>', '<*>', '<*>')",1
